"T","."
"2015-09-07","5.553864e-11"
"2015-09-08","5.800912e-11"
"2015-09-09","2.853017e-11"
"2015-09-10","3.662780e-11"
"2015-09-11","6.337601e-11"
"2015-09-14","1.594949e-10"
"2015-09-15","1.559472e-10"
"2015-09-16","6.990220e-11"
"2015-09-17","4.445722e-11"
"2015-09-18","4.487501e-11"
"2015-09-21","4.839041e-11"
"2015-09-22","4.394267e-11"
"2015-09-23","5.594713e-11"
"2015-09-24","4.956436e-11"
"2015-09-25","6.134434e-11"
"2015-09-28","8.325559e-11"
"2015-09-29","7.551693e-11"
"2015-09-30","5.515558e-11"
"2015-10-08","5.905824e-11"
"2015-10-09","3.855677e-11"
"2015-10-12","4.055909e-11"
"2015-10-13","3.284791e-11"
"2015-10-14","3.446292e-11"
"2015-10-15","3.655026e-11"
"2015-10-16","2.370375e-11"
"2015-10-19","2.929667e-11"
"2015-10-20","2.716112e-11"
"2015-10-21","4.323862e-11"
"2015-10-22","3.768732e-11"
"2015-10-23","2.632669e-11"
"2015-10-26","2.954435e-11"
"2015-10-27","3.943704e-11"
"2015-10-28","3.907070e-11"
"2015-10-29","2.698274e-11"
"2015-10-30","3.482272e-11"
"2015-11-02","4.290809e-11"
"2015-11-03","4.143294e-11"
"2015-11-04","0.000000e+00"
"2015-11-05","2.330925e-11"
"2015-11-06","2.151146e-11"
"2015-11-09","2.705223e-11"
"2015-11-10","3.609146e-11"
"2015-11-11","3.374358e-11"
"2015-11-12","3.166012e-11"
"2015-11-13","3.568613e-11"
"2015-11-16","3.108148e-11"
"2015-11-17","3.895784e-11"
"2015-11-18","3.095298e-11"
"2015-11-19","2.867516e-11"
"2015-11-20","2.513137e-11"
"2015-11-23","2.511762e-11"
"2015-11-24","2.521758e-11"
"2015-11-25","2.318393e-11"
"2015-11-26","2.644657e-11"
"2015-11-27","5.335823e-11"
"2015-11-30","3.764812e-11"
"2015-12-01","4.017759e-11"
"2015-12-02","3.558362e-11"
"2015-12-03","2.310228e-11"
"2015-12-04","3.300474e-11"
"2015-12-07","3.461746e-11"
"2015-12-08","3.698548e-11"
"2015-12-09","4.092719e-11"
"2015-12-10","4.764960e-11"
"2015-12-11","4.039060e-11"
"2015-12-14","4.886905e-11"
"2015-12-15","3.614563e-11"
"2015-12-16","2.983493e-11"
"2015-12-17","2.554682e-11"
"2015-12-18","3.185545e-11"
"2015-12-21","2.816036e-11"
"2015-12-22","2.275849e-11"
"2015-12-23","2.178671e-11"
"2015-12-24","2.785662e-11"
"2015-12-25","2.469355e-11"
"2015-12-28","3.856196e-11"
"2015-12-29","2.810108e-11"
"2015-12-30","2.975117e-11"
"2015-12-31","2.800164e-11"
"2016-01-04","9.246021e-11"
"2016-01-05","5.420952e-11"
"2016-01-06","3.922634e-11"
"2016-01-07","3.155563e-10"
"2016-01-08","5.573347e-11"
"2016-01-11","6.667665e-11"
"2016-01-12","4.871977e-11"
"2016-01-13","5.743968e-11"
"2016-01-14","7.208494e-11"
"2016-01-15","6.976814e-11"
"2016-01-18","6.607944e-11"
"2016-01-19","6.360906e-11"
"2016-01-20","4.728420e-11"
"2016-01-21","6.836620e-11"
"2016-01-22","5.460593e-11"
"2016-01-25","4.934692e-11"
"2016-01-26","1.089042e-10"
"2016-01-27","7.138113e-11"
"2016-01-28","8.111525e-11"
"2016-01-29","7.179208e-11"
"2016-02-01","8.483443e-11"
"2016-02-02","6.717525e-11"
"2016-02-03","7.502933e-11"
"2016-02-04","5.097834e-11"
"2016-02-05","5.288621e-11"
"2016-02-15","1.131192e-10"
"2016-02-16","7.694657e-11"
"2016-02-17","3.936815e-11"
