"T","."
"2016-12-12","3.389066e-10"
"2016-12-13","2.963541e-10"
"2016-12-14","0.000000e+00"
"2016-12-15","0.000000e+00"
"2016-12-16","0.000000e+00"
"2016-12-19","0.000000e+00"
"2016-12-20","0.000000e+00"
"2016-12-21","0.000000e+00"
"2016-12-22","2.156654e-10"
"2016-12-23","2.629292e-10"
"2016-12-26","3.193350e-10"
"2016-12-27","2.193470e-10"
"2016-12-28","2.325785e-10"
"2016-12-29","2.292732e-10"
"2016-12-30","2.201805e-10"
"2017-01-03","2.103279e-10"
"2017-01-04","0.000000e+00"
"2017-01-05","1.953235e-10"
"2017-01-06","2.136921e-10"
"2017-01-09","2.014856e-10"
"2017-01-10","1.902535e-10"
"2017-01-11","2.349203e-10"
"2017-01-12","2.681885e-10"
"2017-01-13","2.907459e-10"
"2017-01-16","4.878392e-10"
"2017-01-17","3.744148e-10"
"2017-01-18","3.142201e-10"
"2017-01-19","3.328551e-10"
"2017-01-20","3.368511e-10"
"2017-01-23","2.745200e-10"
"2017-01-24","2.724322e-10"
"2017-01-25","3.110854e-10"
"2017-01-26","2.867188e-10"
"2017-02-03","3.700930e-10"
"2017-02-06","2.516104e-10"
"2017-02-07","2.302018e-10"
"2017-02-08","2.381099e-10"
"2017-02-09","1.810793e-10"
"2017-02-10","1.803526e-10"
"2017-02-13","1.894167e-10"
"2017-02-14","1.852814e-10"
"2017-02-15","2.092521e-10"
"2017-02-16","0.000000e+00"
"2017-02-17","2.230474e-10"
"2017-02-20","1.920119e-10"
"2017-02-21","1.582008e-10"
"2017-02-22","0.000000e+00"
"2017-02-23","1.669426e-10"
"2017-02-24","1.671707e-10"
"2017-02-27","1.849753e-10"
"2017-02-28","1.729285e-10"
"2017-03-01","1.478476e-10"
"2017-03-02","1.756794e-10"
"2017-03-03","1.887200e-10"
"2017-03-06","1.623398e-10"
"2017-03-07","1.442550e-10"
"2017-03-08","1.722149e-10"
"2017-03-09","1.976686e-10"
"2017-03-10","1.856220e-10"
"2017-03-13","1.933174e-10"
"2017-03-14","1.726034e-10"
"2017-03-15","1.834045e-10"
"2017-03-16","1.404833e-10"
"2017-03-17","1.604543e-10"
"2017-03-20","1.703512e-10"
"2017-03-21","1.587864e-10"
"2017-03-22","1.751768e-10"
"2017-03-23","0.000000e+00"
"2017-03-24","1.773068e-10"
"2017-03-27","1.999612e-10"
"2017-03-28","1.783321e-10"
"2017-03-29","1.951856e-10"
"2017-03-30","2.468302e-10"
"2017-03-31","2.208585e-10"
"2017-04-05","2.190299e-10"
"2017-04-06","1.604454e-10"
"2017-04-07","1.702926e-10"
"2017-04-10","1.971269e-10"
"2017-04-11","0.000000e+00"
"2017-04-12","1.974801e-10"
"2017-04-13","2.049151e-10"
"2017-04-14","2.493186e-10"
"2017-04-17","2.927699e-10"
"2017-04-18","2.697077e-10"
"2017-04-19","3.164895e-10"
"2017-04-20","2.653323e-10"
"2017-04-21","2.699814e-10"
"2017-04-24","4.442275e-10"
"2017-04-25","3.020845e-10"
"2017-04-26","2.931445e-10"
"2017-04-27","3.637756e-10"
"2017-04-28","2.918594e-10"
"2017-05-02","2.876492e-10"
"2017-05-03","2.743760e-10"
"2017-05-04","2.772183e-10"
"2017-05-05","2.990722e-10"
"2017-05-08","3.869677e-10"
"2017-05-09","4.426413e-10"
"2017-05-10","4.611919e-10"
"2017-05-11","4.417730e-10"
"2017-05-12","3.443576e-10"
"2017-05-15","3.402927e-10"
"2017-05-16","3.810734e-10"
"2017-05-17","2.459790e-10"
