"T","."
"2015-01-15","6.970470e-11"
"2015-01-16","4.303569e-11"
"2015-01-19","9.096043e-11"
"2015-01-20","5.286074e-11"
"2015-01-21","5.455855e-11"
"2015-01-22","5.298072e-11"
"2015-01-23","4.218890e-11"
"2015-01-26","4.834314e-11"
"2015-01-27","5.333300e-11"
"2015-01-28","4.503355e-11"
"2015-01-29","6.009557e-11"
"2015-01-30","6.898900e-11"
"2015-02-02","7.392049e-11"
"2015-02-03","6.087390e-11"
"2015-02-04","5.791006e-11"
"2015-02-05","8.243417e-11"
"2015-02-06","8.759521e-11"
"2015-02-09","8.695391e-11"
"2015-02-10","7.472716e-11"
"2015-02-11","7.016991e-11"
"2015-02-12","7.877259e-11"
"2015-02-13","5.489620e-11"
"2015-02-16","4.933446e-11"
"2015-02-17","4.254011e-11"
"2015-02-25","5.350450e-11"
"2015-02-26","5.720202e-11"
"2015-02-27","3.838778e-11"
"2015-03-02","3.752248e-11"
"2015-03-03","4.373972e-11"
"2015-03-04","4.684022e-11"
"2015-03-05","5.119383e-11"
"2015-03-06","6.233636e-11"
"2015-03-09","6.248104e-11"
"2015-03-10","4.141737e-11"
"2015-03-11","4.971450e-11"
"2015-03-12","4.394089e-11"
"2015-03-13","3.872813e-11"
"2015-03-16","2.881914e-11"
"2015-03-17","2.400155e-11"
"2015-03-18","2.645353e-11"
"2015-03-19","2.805549e-11"
"2015-03-20","2.514003e-11"
"2015-03-23","2.956319e-11"
"2015-03-24","3.633889e-11"
"2015-03-25","3.177212e-11"
"2015-03-26","3.200284e-11"
"2015-03-27","2.834819e-11"
"2015-03-30","2.608878e-11"
"2015-03-31","2.746997e-11"
"2015-04-01","2.556884e-11"
"2015-04-02","2.462640e-11"
"2015-04-03","2.312858e-11"
"2015-04-07","1.066808e-10"
"2015-04-08","1.638375e-10"
"2015-04-09","5.997280e-11"
"2015-04-10","4.556087e-11"
"2015-04-13","3.979180e-11"
"2015-04-14","4.391118e-11"
"2015-04-15","4.195177e-11"
"2015-04-16","4.033421e-11"
"2015-04-17","4.043225e-11"
"2015-04-20","4.556115e-11"
"2015-04-21","9.838397e-11"
"2015-04-22","2.714355e-11"
"2015-04-23","3.340900e-11"
"2015-04-24","2.520293e-11"
"2015-04-27","2.266813e-11"
"2015-04-28","2.633297e-11"
"2015-04-29","3.176567e-11"
"2015-04-30","2.822139e-11"
"2015-05-04","3.054931e-11"
"2015-05-05","4.485193e-11"
"2015-05-06","4.728655e-11"
"2015-05-07","4.643852e-11"
"2015-05-08","3.453706e-11"
"2015-05-11","2.990540e-11"
"2015-05-12","2.131858e-11"
"2015-05-13","2.711406e-11"
"2015-05-14","2.888205e-11"
"2015-05-15","3.917964e-11"
"2015-05-18","4.073641e-11"
"2015-05-19","3.503991e-11"
"2015-05-20","2.428069e-11"
"2015-05-21","2.735923e-11"
"2015-05-22","2.894550e-11"
"2015-05-25","6.480011e-11"
"2015-05-26","2.410750e-11"
"2015-05-27","3.145642e-11"
"2015-05-28","4.284601e-11"
"2015-05-29","4.623628e-11"
"2015-06-01","4.204059e-11"
"2015-06-02","1.887666e-10"
"2015-06-03","1.540392e-10"
"2015-06-04","4.789999e-11"
"2015-06-05","2.077540e-11"
"2015-06-08","2.269388e-11"
"2015-06-09","3.102513e-11"
"2015-06-10","2.267256e-11"
"2015-06-11","2.228567e-11"
"2015-06-12","1.777740e-10"
"2015-06-15","2.072745e-10"
"2015-06-16","1.658872e-10"
"2015-06-17","1.691817e-10"
"2015-06-18","1.222067e-10"
"2015-06-19","6.577562e-11"
"2015-06-23","7.479872e-11"
"2015-06-24","3.378607e-11"
"2015-06-25","5.185720e-11"
"2015-06-26","7.128596e-11"
"2015-06-29","7.641779e-11"
"2015-06-30","8.976695e-11"
"2015-07-01","7.102435e-11"
"2015-07-02","8.631470e-11"
"2015-07-03","7.007256e-11"
"2015-07-06","6.996629e-11"
"2015-07-07","8.187647e-11"
"2015-07-08","1.998882e-10"
"2015-07-09","7.000748e-11"
"2015-07-10","4.507692e-11"
"2015-07-13","1.155378e-10"
"2015-07-14","1.253782e-10"
"2015-07-15","7.858600e-11"
"2015-07-16","6.895879e-11"
"2015-07-17","4.708685e-11"
"2015-07-20","4.055663e-11"
"2015-07-21","4.846104e-11"
"2015-07-22","5.556850e-11"
"2015-07-23","2.849878e-11"
"2015-07-24","2.777522e-11"
"2015-07-27","6.085048e-11"
"2015-07-28","6.717698e-11"
"2015-07-29","6.546195e-11"
"2015-07-30","5.767319e-11"
"2015-07-31","6.707670e-11"
"2015-08-03","8.292573e-11"
"2015-08-04","6.103800e-11"
"2015-08-05","5.795214e-11"
"2015-08-06","8.054097e-11"
"2015-08-07","5.009306e-11"
"2015-08-10","5.012202e-11"
"2015-08-11","3.494181e-11"
"2015-08-12","4.217958e-11"
"2015-08-13","4.658889e-11"
"2015-08-14","3.909251e-11"
"2015-08-17","4.664936e-11"
"2015-08-18","6.574235e-11"
"2015-08-19","1.174127e-10"
"2015-08-20","9.422925e-11"
"2015-08-21","1.070430e-10"
"2015-08-24","1.775601e-10"
"2015-08-25","2.250549e-10"
"2015-08-26","1.400187e-10"
"2015-08-27","1.362970e-10"
"2015-08-28","9.685713e-11"
"2015-08-31","1.133106e-10"
"2015-09-01","1.064286e-10"
"2015-09-02","1.444768e-10"
"2015-09-07","1.312143e-10"
"2015-09-08","1.721590e-10"
"2015-09-09","1.010561e-10"
"2015-09-10","1.146539e-10"
"2015-09-11","1.054715e-10"
"2015-09-14","2.375266e-10"
"2015-09-15","8.474123e-10"
"2015-09-16","4.658718e-10"
"2015-09-17","6.820022e-10"
"2015-09-18","5.528058e-10"
"2015-09-21","4.557825e-10"
"2015-09-22","1.612725e-10"
"2015-09-23","1.945530e-10"
"2015-09-24","1.169715e-10"
"2015-09-25","1.549827e-10"
"2015-09-28","1.908201e-10"
"2015-09-29","1.712104e-10"
"2015-09-30","3.214166e-10"
"2015-10-08","2.151029e-10"
"2015-10-09","1.222025e-10"
"2015-10-12","9.122237e-11"
"2015-10-13","1.749898e-10"
"2015-10-14","1.776014e-10"
"2015-10-15","7.945953e-11"
"2015-10-16","8.984143e-11"
"2015-10-19","5.509775e-11"
"2015-10-20","5.982206e-11"
"2015-10-21","1.027830e-10"
"2015-10-22","8.719870e-11"
"2015-10-23","6.214476e-11"
"2015-10-26","5.286228e-11"
"2015-10-27","1.009750e-10"
"2015-10-28","6.828276e-11"
"2015-10-29","6.085429e-11"
"2015-10-30","9.006948e-11"
"2015-11-02","1.070278e-10"
"2015-11-03","9.354046e-11"
"2015-11-04","9.099205e-11"
"2015-11-05","6.127863e-11"
"2015-11-06","4.846639e-11"
"2015-11-09","7.934046e-11"
"2015-11-10","3.515156e-10"
"2015-11-11","1.057607e-10"
"2015-11-12","6.023024e-11"
"2015-11-13","0.000000e+00"
"2015-11-16","9.301866e-11"
"2015-11-17","5.728042e-11"
"2015-11-18","7.357196e-11"
"2015-11-19","5.578322e-11"
"2015-11-20","4.405620e-11"
"2015-11-23","5.934488e-11"
"2015-11-24","7.165043e-11"
"2015-11-25","5.250445e-11"
"2015-11-26","4.584342e-11"
"2015-11-27","1.508539e-10"
"2015-11-30","1.393903e-10"
"2015-12-01","9.010992e-11"
"2015-12-02","1.252266e-10"
"2015-12-03","1.037673e-10"
"2015-12-04","9.594426e-11"
"2015-12-07","8.217863e-11"
"2015-12-08","1.229683e-10"
"2015-12-09","1.415892e-10"
"2015-12-10","2.233779e-10"
"2015-12-11","1.436389e-10"
"2015-12-14","1.498092e-10"
"2015-12-15","8.493289e-11"
"2015-12-16","8.196175e-11"
"2015-12-17","8.056181e-11"
"2015-12-18","1.787107e-10"
"2015-12-21","7.124973e-11"
"2015-12-22","5.257776e-11"
"2015-12-23","5.971974e-11"
"2015-12-24","0.000000e+00"
"2015-12-25","8.270410e-11"
"2015-12-28","1.014427e-10"
"2015-12-29","8.970174e-11"
"2015-12-30","7.494623e-11"
"2015-12-31","0.000000e+00"
"2016-01-04","2.704199e-10"
"2016-01-05","1.593477e-10"
"2016-01-06","1.126380e-10"
"2016-01-07","6.767491e-10"
"2016-01-08","1.355963e-10"
"2016-01-11","1.399551e-10"
"2016-01-12","1.573913e-10"
"2016-01-13","1.623987e-10"
"2016-01-14","2.109866e-10"
"2016-01-15","2.058352e-10"
"2016-01-18","2.079088e-10"
"2016-01-19","1.734504e-10"
"2016-01-20","1.636901e-10"
"2016-01-21","1.965815e-10"
"2016-01-22","1.809329e-10"
"2016-01-25","1.432555e-10"
"2016-01-26","2.617986e-10"
"2016-01-27","2.132822e-10"
"2016-01-28","2.058148e-10"
"2016-01-29","1.667405e-10"
"2016-02-01","2.342731e-10"
"2016-02-02","1.664340e-10"
"2016-02-03","2.007936e-10"
"2016-02-04","1.264020e-10"
"2016-02-05","1.399884e-10"
"2016-02-15","2.769337e-10"
"2016-02-16","1.571920e-10"
"2016-02-17","1.097711e-10"
"2016-02-18","1.027301e-10"
"2016-02-19","1.125538e-10"
"2016-02-22","1.107505e-10"
"2016-02-23","9.518216e-11"
"2016-02-24","1.226343e-10"
"2016-02-25","2.136826e-10"
"2016-02-26","1.521761e-10"
"2016-02-29","1.819482e-10"
"2016-03-01","1.496975e-10"
"2016-03-02","1.171988e-10"
"2016-03-03","7.745154e-11"
"2016-03-04","9.042690e-11"
"2016-03-07","8.447171e-11"
"2016-03-08","1.059425e-10"
"2016-03-09","1.493128e-10"
"2016-03-10","1.637867e-10"
"2016-03-11","1.534372e-10"
"2016-03-14","1.233022e-10"
"2016-03-15","1.122738e-10"
"2016-03-16","1.098955e-10"
"2016-03-17","9.484355e-11"
"2016-03-18","6.215955e-11"
"2016-03-21","4.676742e-11"
"2016-03-22","6.356085e-11"
"2016-03-23","7.427144e-11"
"2016-03-24","1.057151e-10"
"2016-03-25","9.013766e-11"
"2016-03-28","1.130997e-10"
"2016-03-29","1.135064e-10"
"2016-03-30","1.086427e-10"
"2016-03-31","6.806194e-11"
"2016-04-01","8.169208e-11"
"2016-04-05","7.931928e-11"
"2016-04-06","7.026713e-11"
"2016-04-07","8.565637e-11"
"2016-04-08","9.433263e-11"
"2016-04-11","8.160009e-11"
"2016-04-12","6.968761e-11"
"2016-04-13","5.991245e-11"
"2016-04-14","6.517332e-11"
"2016-04-15","1.012978e-10"
"2016-04-18","1.388632e-10"
"2016-04-19","1.125397e-10"
"2016-04-20","1.540692e-10"
"2016-04-21","9.699190e-11"
"2016-04-22","1.215177e-10"
"2016-04-25","1.319934e-10"
"2016-04-26","1.235992e-10"
"2016-04-27","9.747658e-11"
"2016-04-28","1.232079e-10"
"2016-04-29","1.038003e-10"
"2016-05-03","1.208939e-10"
"2016-05-04","9.463994e-11"
"2016-05-05","0.000000e+00"
"2016-05-06","1.281773e-10"
"2016-05-09","1.720540e-10"
"2016-05-10","1.304696e-10"
"2016-05-11","1.510818e-10"
"2016-05-12","1.793643e-10"
"2016-05-13","1.501373e-10"
"2016-05-16","1.894231e-10"
"2016-05-17","1.122823e-10"
"2016-05-18","1.774872e-10"
"2016-05-19","1.560587e-10"
"2016-05-20","2.237107e-10"
"2016-05-23","1.294466e-10"
"2016-05-24","1.753907e-10"
"2016-05-25","1.368457e-10"
"2016-05-26","1.812148e-10"
"2016-05-27","1.445148e-10"
"2016-05-30","1.727383e-10"
"2016-05-31","1.319231e-10"
"2016-06-01","7.781577e-11"
"2016-06-02","1.022386e-10"
"2016-06-03","9.271165e-11"
"2016-06-06","1.113794e-10"
"2016-06-07","1.093059e-10"
"2016-06-08","1.041996e-10"
"2016-06-13","2.492816e-10"
"2016-06-14","1.422308e-10"
"2016-06-15","2.132077e-10"
"2016-06-16","1.327947e-10"
"2016-06-17","1.437382e-10"
"2016-06-20","1.475894e-10"
"2016-06-21","1.486280e-10"
"2016-06-22","1.357333e-10"
"2016-06-23","1.392447e-10"
"2016-06-24","1.995141e-10"
"2016-06-27","1.705969e-10"
"2016-06-28","1.463108e-10"
"2016-06-29","1.241027e-10"
"2016-06-30","9.579761e-11"
"2016-07-01","1.131358e-10"
"2016-07-04","1.201280e-10"
"2016-07-05","7.962647e-11"
"2016-07-06","1.126801e-10"
"2016-07-07","9.223344e-11"
"2016-07-08","1.179435e-10"
"2016-07-11","9.956892e-11"
"2016-07-12","9.174435e-11"
"2016-07-13","6.994385e-11"
"2016-07-14","9.329619e-11"
"2016-07-15","8.903781e-11"
"2016-07-18","9.879645e-11"
"2016-07-19","1.311986e-10"
"2016-07-20","1.890336e-10"
"2016-07-21","1.070546e-10"
"2016-07-22","1.140493e-10"
"2016-07-25","1.227915e-10"
"2016-07-26","1.132394e-10"
"2016-07-27","1.704487e-10"
"2016-07-28","1.096842e-10"
"2016-07-29","1.249026e-10"
"2016-08-01","1.552455e-10"
"2016-08-02","1.358678e-10"
"2016-08-03","1.335205e-10"
"2016-08-04","1.356470e-10"
"2016-08-05","1.182150e-10"
"2016-08-08","1.238374e-10"
"2016-08-09","1.002952e-10"
"2016-08-10","9.050450e-11"
"2016-08-11","9.705889e-11"
"2016-08-12","1.188464e-10"
"2016-08-15","8.700784e-11"
"2016-08-16","6.432623e-11"
"2016-08-17","7.579895e-11"
"2016-08-18","8.593774e-11"
"2016-08-19","8.268261e-11"
"2016-08-22","9.511209e-11"
"2016-08-23","8.279518e-11"
"2016-08-24","9.483869e-11"
"2016-08-25","1.049173e-10"
"2016-08-26","8.430227e-11"
"2016-08-29","1.041582e-10"
"2016-08-30","9.107746e-11"
"2016-08-31","7.772762e-11"
"2016-09-01","9.415873e-11"
"2016-09-02","1.012875e-10"
"2016-09-05","1.034954e-10"
"2016-09-06","9.236880e-11"
"2016-09-07","7.243830e-11"
"2016-09-08","1.048513e-10"
"2016-09-09","1.093735e-10"
"2016-09-12","1.396380e-10"
"2016-09-13","1.180957e-10"
"2016-09-14","1.305752e-10"
"2016-09-19","1.011229e-10"
"2016-09-20","1.003772e-10"
"2016-09-21","1.145767e-10"
"2016-09-22","8.757238e-11"
"2016-09-23","1.265990e-10"
"2016-09-26","1.527481e-10"
"2016-09-27","1.476445e-10"
"2016-09-28","1.427470e-10"
"2016-09-29","1.305285e-10"
"2016-09-30","1.014644e-10"
"2016-10-10","1.199923e-10"
"2016-10-11","7.189213e-11"
"2016-10-12","8.552123e-11"
"2016-10-13","9.027105e-11"
"2016-10-14","1.004484e-10"
"2016-10-17","9.738092e-11"
"2016-10-18","1.048149e-10"
"2016-10-19","8.191895e-11"
"2016-10-20","7.418613e-11"
"2016-10-21","8.988709e-11"
"2016-10-24","7.867162e-11"
"2016-10-25","7.045532e-11"
"2016-10-26","8.964455e-11"
"2016-10-27","9.004794e-11"
"2016-10-28","7.148255e-11"
"2016-10-31","1.062725e-10"
"2016-11-01","7.899227e-11"
"2016-11-02","1.010566e-10"
"2016-11-03","1.048444e-10"
"2016-11-04","7.936787e-11"
"2016-11-07","9.027071e-11"
"2016-11-08","6.129282e-11"
"2016-11-09","9.976545e-11"
"2016-11-10","6.956369e-11"
"2016-11-11","7.474541e-11"
"2016-11-14","6.648032e-11"
"2016-11-15","7.303341e-11"
"2016-11-16","6.720810e-11"
"2016-11-17","8.514722e-11"
"2016-11-18","8.844090e-11"
"2016-11-21","7.465382e-11"
"2016-11-22","5.800914e-11"
"2016-11-23","7.201488e-11"
"2016-11-24","7.312274e-11"
"2016-11-25","8.674797e-11"
"2016-11-28","6.577050e-11"
"2016-11-29","6.972738e-11"
"2016-11-30","9.667749e-11"
"2016-12-01","7.101219e-11"
"2016-12-02","8.111306e-11"
"2016-12-05","1.131864e-10"
"2016-12-06","1.014719e-10"
"2016-12-07","9.420963e-11"
"2016-12-08","8.443917e-11"
"2016-12-09","8.617810e-11"
"2016-12-12","1.392501e-10"
"2016-12-13","1.211342e-10"
"2016-12-14","9.972174e-11"
"2016-12-15","1.181474e-10"
"2016-12-16","1.098633e-10"
"2016-12-19","1.136139e-10"
"2016-12-20","1.179496e-10"
"2016-12-21","8.502162e-11"
"2016-12-22","8.217578e-11"
"2016-12-23","1.032016e-10"
"2016-12-26","1.284876e-10"
"2016-12-27","1.005376e-10"
"2016-12-28","1.084982e-10"
"2016-12-29","1.125851e-10"
"2016-12-30","1.114907e-10"
"2017-01-03","9.307608e-11"
"2017-01-04","9.076399e-11"
"2017-01-05","8.858779e-11"
"2017-01-06","7.717480e-11"
"2017-01-09","8.711356e-11"
"2017-01-10","1.034253e-10"
"2017-01-11","1.021662e-10"
"2017-01-12","1.179765e-10"
"2017-01-13","1.268681e-10"
"2017-01-16","1.650343e-10"
"2017-01-17","1.397438e-10"
"2017-01-18","1.302139e-10"
"2017-01-19","1.408267e-10"
"2017-01-20","1.306529e-10"
"2017-01-23","1.164702e-10"
"2017-01-24","1.158978e-10"
"2017-01-25","1.158165e-10"
"2017-01-26","1.012518e-10"
"2017-02-03","1.420048e-10"
"2017-02-06","9.196120e-11"
"2017-02-07","8.881767e-11"
"2017-02-08","9.744086e-11"
"2017-02-09","6.787641e-11"
"2017-02-10","6.389763e-11"
"2017-02-13","6.689648e-11"
"2017-02-14","6.744529e-11"
"2017-02-15","6.623447e-11"
"2017-02-16","7.261425e-11"
"2017-02-17","8.449675e-11"
"2017-02-20","6.966099e-11"
"2017-02-21","5.854387e-11"
"2017-02-22","5.530812e-11"
"2017-02-23","8.254513e-11"
"2017-02-24","7.068988e-11"
"2017-02-27","8.468330e-11"
"2017-02-28","7.523171e-11"
"2017-03-01","6.861432e-11"
"2017-03-02","8.477677e-11"
"2017-03-03","8.459792e-11"
"2017-03-06","7.824497e-11"
"2017-03-07","7.098289e-11"
"2017-03-08","7.446952e-11"
"2017-03-09","9.120344e-11"
"2017-03-10","8.071680e-11"
"2017-03-13","1.050833e-10"
"2017-03-14","8.418079e-11"
"2017-03-15","7.548069e-11"
"2017-03-16","6.921338e-11"
"2017-03-17","9.381577e-11"
"2017-03-20","1.308059e-10"
"2017-03-21","6.937518e-11"
"2017-03-22","8.018622e-11"
"2017-03-23","9.152122e-11"
"2017-03-24","7.907311e-11"
"2017-03-27","8.434221e-11"
"2017-03-28","8.518682e-11"
"2017-03-29","8.540681e-11"
"2017-03-30","9.708130e-11"
"2017-03-31","8.954622e-11"
"2017-04-05","8.207768e-11"
"2017-04-06","5.933453e-11"
"2017-04-07","7.255515e-11"
"2017-04-10","7.512068e-11"
"2017-04-11","8.619859e-11"
"2017-04-12","8.571096e-11"
"2017-04-13","8.270307e-11"
"2017-04-14","8.114789e-11"
"2017-04-17","1.115009e-10"
"2017-04-18","1.136118e-10"
"2017-04-19","1.439806e-10"
"2017-04-20","1.221334e-10"
"2017-04-21","1.277265e-10"
"2017-04-24","1.631439e-10"
"2017-04-25","1.304619e-10"
"2017-04-26","1.023182e-10"
"2017-04-27","1.470332e-10"
"2017-04-28","1.168456e-10"
"2017-05-02","1.265348e-10"
"2017-05-03","1.143071e-10"
"2017-05-04","1.152811e-10"
"2017-05-05","1.326193e-10"
"2017-05-08","1.423057e-10"
"2017-05-09","1.669118e-10"
"2017-05-10","1.674550e-10"
"2017-05-11","1.577572e-10"
"2017-05-12","1.255659e-10"
"2017-05-15","1.423426e-10"
"2017-05-16","1.524887e-10"
"2017-05-17","1.163218e-10"
