"T","."
"2015-04-21","0.000000e+00"
"2015-04-22","1.546191e-10"
"2015-04-23","1.024844e-10"
"2015-04-24","9.240959e-11"
"2015-04-27","2.030212e-10"
"2015-04-28","1.615426e-10"
"2015-04-29","1.925873e-10"
"2015-04-30","1.669443e-10"
"2015-05-04","1.269886e-10"
"2015-05-05","1.251375e-10"
"2015-05-06","2.055856e-10"
"2015-05-07","2.851322e-10"
"2015-05-08","1.867905e-10"
"2015-05-11","1.835790e-10"
"2015-05-12","3.322344e-10"
"2015-05-13","2.622717e-10"
"2015-05-14","2.437958e-10"
"2015-05-15","1.772266e-10"
"2015-05-18","1.729332e-10"
"2015-05-19","1.737526e-10"
"2015-05-20","2.743457e-10"
"2015-05-21","2.330345e-10"
"2015-05-22","1.465228e-10"
"2015-05-25","1.524042e-10"
"2015-05-26","4.387062e-10"
"2015-05-27","2.766429e-10"
"2015-05-28","1.751090e-10"
"2015-05-29","1.678122e-10"
"2015-06-01","1.527081e-10"
"2015-06-02","2.606757e-10"
"2015-06-03","3.979347e-10"
"2015-06-04","1.275955e-10"
"2015-06-05","1.440352e-10"
"2015-06-08","1.355414e-10"
"2015-06-09","2.834819e-10"
"2015-06-10","2.598848e-10"
"2015-06-11","0.000000e+00"
"2015-06-12","0.000000e+00"
"2015-06-15","1.301484e-10"
"2015-06-16","1.675877e-10"
"2015-06-17","1.824952e-10"
"2015-06-18","1.804445e-10"
"2015-06-19","1.855829e-10"
"2015-06-23","2.228175e-10"
"2015-06-24","1.296430e-10"
"2015-06-25","2.063149e-10"
"2015-06-26","2.088836e-10"
"2015-06-29","2.164956e-10"
"2015-06-30","2.055844e-10"
"2015-07-01","1.660052e-10"
"2015-07-02","2.200561e-10"
"2015-07-03","2.901084e-10"
"2015-07-06","2.387654e-10"
"2015-07-07","7.097918e-10"
"2015-07-08","1.902413e-09"
"2015-07-09","1.409439e-10"
"2015-07-10","1.745480e-10"
"2015-07-13","8.494693e-10"
"2015-07-14","1.541051e-09"
"2015-07-15","2.300935e-10"
"2015-07-16","3.763105e-10"
"2015-07-17","2.187393e-10"
"2015-07-20","3.814061e-10"
"2015-07-21","2.551912e-10"
"2015-07-22","0.000000e+00"
"2015-07-23","2.059093e-10"
"2015-07-24","1.588298e-10"
"2015-07-27","2.178356e-10"
"2015-07-28","2.418295e-10"
"2015-07-29","3.180511e-10"
"2015-07-30","2.304036e-10"
"2015-07-31","1.776438e-10"
"2015-08-03","2.212687e-10"
"2015-08-04","2.204247e-10"
"2015-08-05","3.612936e-10"
"2015-08-06","3.573392e-10"
"2015-08-07","1.332477e-10"
"2015-08-10","1.494759e-10"
"2015-08-11","2.783865e-10"
"2015-08-12","1.635228e-10"
"2015-08-13","1.234270e-10"
"2015-08-14","9.833072e-11"
"2015-08-17","1.819638e-10"
"2015-08-18","1.755320e-10"
"2015-08-19","2.381974e-10"
"2015-08-20","1.727513e-10"
"2015-08-21","2.281234e-10"
"2015-08-24","4.886441e-10"
"2015-08-25","5.820192e-10"
"2015-08-26","2.788812e-10"
