"T","."
"2015-04-01","1.285424e-09"
"2015-04-02","7.846566e-10"
"2015-04-03","3.351199e-10"
"2015-04-07","4.747912e-10"
"2015-04-08","5.217249e-10"
"2015-04-09","3.458880e-10"
"2015-04-10","4.840277e-10"
"2015-04-13","4.070948e-10"
"2015-04-14","0.000000e+00"
"2015-04-15","3.157639e-10"
"2015-04-16","4.646130e-10"
"2015-04-17","5.963166e-10"
"2015-04-20","5.921820e-10"
"2015-04-21","0.000000e+00"
"2015-04-22","9.799896e-10"
"2015-04-23","5.200371e-10"
"2015-04-24","0.000000e+00"
"2015-04-27","0.000000e+00"
"2015-04-28","4.320141e-10"
"2015-04-29","5.307972e-10"
"2015-04-30","2.213195e-10"
"2015-05-04","6.516857e-10"
"2015-05-05","6.049764e-10"
"2015-05-06","3.371768e-10"
"2015-05-07","5.619563e-10"
"2015-05-08","2.241743e-10"
"2015-05-11","4.690194e-10"
"2015-05-12","4.442856e-10"
"2015-05-13","4.354931e-10"
"2015-05-14","3.837060e-10"
"2015-05-15","3.711951e-10"
"2015-05-18","2.992421e-10"
"2015-05-19","3.250086e-10"
"2015-05-20","1.570296e-09"
"2015-05-21","2.466291e-09"
"2015-05-22","6.447155e-10"
"2015-05-25","6.877166e-10"
"2015-05-26","9.660149e-10"
"2015-05-27","6.116370e-10"
"2015-05-28","4.328444e-10"
"2015-05-29","3.196133e-10"
"2015-06-01","6.346742e-10"
"2015-06-02","7.622896e-10"
"2015-06-03","0.000000e+00"
"2015-06-04","4.104665e-10"
"2015-06-05","2.955219e-10"
"2015-06-08","6.488590e-10"
"2015-06-09","2.140564e-10"
"2015-06-10","4.232682e-09"
"2015-06-11","1.297165e-09"
"2015-06-12","1.019998e-09"
"2015-06-15","4.846795e-10"
"2015-06-16","4.426373e-10"
"2015-06-17","1.727293e-10"
"2015-06-18","1.999697e-10"
"2015-06-19","1.856465e-10"
"2015-06-23","2.511724e-10"
"2015-06-24","1.710072e-10"
"2015-06-25","2.347978e-10"
"2015-06-26","2.866785e-10"
"2015-06-29","3.445277e-10"
"2015-06-30","2.976232e-10"
"2015-07-01","3.222582e-10"
"2015-07-02","2.856899e-10"
"2015-07-03","2.939735e-10"
"2015-07-06","2.341053e-10"
"2015-07-07","7.740243e-10"
"2015-07-08","7.708871e-10"
"2015-07-09","9.472795e-11"
"2015-07-10","2.048366e-10"
"2015-07-13","7.214411e-10"
"2015-07-14","1.844861e-09"
"2015-07-15","0.000000e+00"
"2015-07-16","1.888965e-10"
"2015-07-17","2.391439e-10"
"2015-07-20","7.546154e-10"
"2015-07-21","4.903792e-10"
"2015-07-22","3.404981e-10"
"2015-07-23","3.534486e-10"
"2015-07-24","2.489930e-10"
"2015-07-27","1.481539e-10"
"2015-07-28","1.633820e-10"
"2015-07-29","2.691627e-10"
"2015-07-30","2.600455e-10"
"2015-07-31","3.366121e-10"
"2015-08-03","2.260184e-10"
"2015-08-04","2.398223e-10"
"2015-08-05","1.802182e-10"
"2015-08-06","2.034677e-10"
"2015-08-07","1.377398e-10"
"2015-08-10","1.425621e-10"
"2015-08-11","1.602874e-10"
"2015-08-12","1.723914e-10"
"2015-08-13","4.286057e-10"
"2015-08-14","8.443262e-10"
"2015-08-17","2.284306e-10"
"2015-08-18","2.295891e-10"
"2015-08-19","2.591905e-10"
"2015-08-20","1.499286e-10"
"2015-08-21","2.440768e-10"
"2015-08-24","9.695586e-10"
"2015-08-25","0.000000e+00"
"2015-08-26","3.337834e-10"
"2015-08-27","3.217656e-10"
"2015-08-28","2.090271e-10"
"2015-08-31","2.212237e-10"
"2015-09-01","3.494729e-10"
