trade_date,yield_sum000001.SZ,yield_sum600015.SH,yield_sum601398.SH,yield_sum601939.SH,yield_sum601988.SH,yield_sum601998.SH
2019-12-03,1.1616541353383458,0.8266666666666667,0.9338709677419355,0.9309895833333334,0.9093198992443324,0.9612903225806452
2019-12-04,1.151127819548872,0.8211111111111111,0.9290322580645161,0.9296875,0.906801007556675,0.9596774193548387
2019-12-05,1.1601503759398495,0.8244444444444444,0.9306451612903225,0.9296875,0.9118387909319899,0.9629032258064515
2019-12-06,1.1729323308270676,0.8255555555555555,0.9274193548387096,0.9296875,0.9118387909319899,0.9629032258064515
2019-12-09,1.1586466165413534,0.8266666666666667,0.9258064516129032,0.9231770833333334,0.9118387909319899,0.9612903225806452
2019-12-10,1.1526315789473685,0.8277777777777778,0.9193548387096774,0.9205729166666667,0.9093198992443324,0.9532258064516129
2019-12-11,1.1774436090225564,0.8288888888888889,0.9274193548387096,0.9244791666666666,0.9093198992443324,0.9645161290322581
2019-12-12,1.1729323308270676,0.8266666666666667,0.9258064516129032,0.9257812500000001,0.9093198992443324,0.9661290322580646
2019-12-13,1.21203007518797,0.8355555555555555,0.9387096774193548,0.9375000000000001,0.9193954659949621,0.9870967741935484
2019-12-16,1.2127819548872179,0.8355555555555555,0.932258064516129,0.9309895833333334,0.9193954659949621,0.9870967741935484
2019-12-17,1.2406015037593985,0.8500000000000001,0.9419354838709677,0.9414062500000001,0.9269521410579346,1.0032258064516129
2019-12-18,1.237593984962406,0.8466666666666667,0.9467741935483871,0.9427083333333334,0.924433249370277,1.0048387096774194
2019-12-19,1.244360902255639,0.8522222222222222,0.9564516129032258,0.9453125,0.9294710327455918,1.0032258064516129
2019-12-20,1.2473684210526315,0.8488888888888888,0.9580645161290323,0.9440104166666667,0.9319899244332494,0.9935483870967742
2019-12-23,1.2210526315789472,0.84,0.9483870967741935,0.9361979166666667,0.924433249370277,0.9887096774193548
2019-12-24,1.2330827067669172,0.8433333333333333,0.9451612903225807,0.9361979166666667,0.924433249370277,0.9887096774193548
2019-12-25,1.2255639097744362,0.8388888888888889,0.9403225806451613,0.93359375,0.9219143576826196,0.9838709677419354
2019-12-26,1.238345864661654,0.8433333333333333,0.9451612903225807,0.9414062500000001,0.9269521410579346,0.9903225806451612
2019-12-27,1.250375939849624,0.8477777777777777,0.9516129032258065,0.9440104166666667,0.9294710327455918,0.9935483870967742
2019-12-30,1.2458646616541353,0.8500000000000001,0.95,0.9414062500000001,0.9345088161209067,0.9951612903225806
2019-12-31,1.2368421052631577,0.8522222222222222,0.9483870967741935,0.9414062500000001,0.9294710327455918,0.9951612903225806
2020-01-02,1.268421052631579,0.8555555555555556,0.9629032258064515,0.9518229166666666,0.9370277078085643,1.0016129032258063
2020-01-03,1.2917293233082705,0.8544444444444445,0.9661290322580646,0.9518229166666666,0.9345088161209067,1.0
2020-01-06,1.2834586466165414,0.8511111111111112,0.9629032258064515,0.9427083333333334,0.9294710327455918,0.9887096774193548
2020-01-07,1.289473684210526,0.8566666666666667,0.9693548387096773,0.9414062500000001,0.9370277078085643,0.996774193548387
2020-01-08,1.2526315789473683,0.8455555555555556,0.9532258064516129,0.9296875,0.9294710327455918,0.9838709677419354
2020-01-09,1.2624060150375938,0.8488888888888888,0.9532258064516129,0.9322916666666667,0.9294710327455918,0.982258064516129
2020-01-10,1.2548872180451127,0.8511111111111112,0.9532258064516129,0.9322916666666667,0.9294710327455918,0.9806451612903225
2020-01-13,1.2774436090225563,0.8522222222222222,0.9564516129032258,0.93359375,0.9319899244332494,0.982258064516129
2020-01-14,1.2601503759398496,0.8511111111111112,0.9580645161290323,0.9322916666666667,0.9294710327455918,0.9806451612903225
2020-01-15,1.2421052631578946,0.8466666666666667,0.9483870967741935,0.9296875,0.924433249370277,0.9725806451612903
2020-01-16,1.2278195488721804,0.8422222222222222,0.9354838709677419,0.9231770833333334,0.9193954659949621,0.9661290322580646
2020-01-17,1.2323308270676692,0.8422222222222222,0.9387096774193548,0.921875,0.9193954659949621,0.9645161290322581
2020-01-20,1.2368421052631577,0.8444444444444444,0.9419354838709677,0.9244791666666666,0.9219143576826196,0.9693548387096773
2020-01-21,1.2030075187969924,0.8344444444444444,0.9306451612903225,0.9166666666666667,0.9168765743073047,0.9532258064516129
2020-01-22,1.2097744360902254,0.8311111111111111,0.9338709677419355,0.91796875,0.9168765743073047,0.9548387096774194
2020-01-23,1.1684210526315788,0.8222222222222223,0.9225806451612902,0.9075520833333334,0.9093198992443324,0.9387096774193548
2020-02-03,1.0518796992481203,0.7799999999999999,0.8741935483870967,0.8385416666666667,0.8639798488664987,0.8709677419354839
2020-02-04,1.0977443609022555,0.7866666666666666,0.8870967741935484,0.8697916666666666,0.8816120906801007,0.8887096774193548
2020-02-05,1.1,0.7866666666666666,0.885483870967742,0.8736979166666667,0.8816120906801007,0.8887096774193548
2020-02-06,1.1105263157894736,0.7877777777777778,0.8870967741935484,0.8710937500000001,0.8841309823677581,0.9
2020-02-07,1.0992481203007518,0.7911111111111111,0.8774193548387097,0.86328125,0.8841309823677581,0.9
2020-02-10,1.0902255639097744,0.7877777777777778,0.8741935483870967,0.8619791666666667,0.8816120906801007,0.8935483870967742
2020-02-11,1.1120300751879697,0.7922222222222222,0.8806451612903226,0.8710937500000001,0.8891687657430729,0.9
2020-02-12,1.1105263157894736,0.7911111111111111,0.8806451612903226,0.8710937500000001,0.8916876574307304,0.9
2020-02-13,1.1015037593984962,0.7844444444444444,0.8725806451612903,0.8619791666666667,0.8891687657430729,0.8919354838709678
2020-02-14,1.1300751879699247,0.7866666666666666,0.8758064516129032,0.8658854166666667,0.8967254408060453,0.896774193548387
2020-02-17,1.1556390977443607,0.7966666666666666,0.885483870967742,0.8776041666666667,0.906801007556675,0.9129032258064516
2020-02-18,1.1428571428571428,0.7933333333333333,0.8806451612903226,0.8723958333333334,0.9017632241813601,0.9064516129032258
