trade_date,yield_rate_000001.SZ,yield_rate_600015.SH,yield_rate_601398.SH,yield_rate_601939.SH,yield_rate_601988.SH,yield_rate_601998.SH,amihud_000001.SZ,amihud_600015.SH,amihud_601398.SH,amihud_601939.SH,amihud_601988.SH,amihud_601998.SH
2018-11-16,-0.004708097928436912,0.0012642225031605564,-0.001869158878504673,-0.0014992503748125937,0.0,0.003484320557491289,1.9310230040705966e-05,6.008841821033756e-05,1.2494873852188407e-05,1.973618613358768e-05,2.335033257781416e-05,0.0001112436747697344
2018-11-19,0.02649006622516557,0.011363636363636364,0.01310861423220974,0.015015015015015015,0.011111111111111113,0.006944444444444445,1.9705810248717392e-05,5.939879900569628e-05,1.3679705092669605e-05,2.088695006329327e-05,2.964839224094241e-05,7.550009587308385e-05
2018-11-20,-0.025806451612903233,-0.018726591760299626,-0.011090573012939002,-0.00591715976331361,-0.010989010989010988,-0.015517241379310345,2.808779260834987e-05,0.00010952019153853037,2.4340167965012874e-05,1.7248012373511678e-05,3.328106027073997e-05,0.00014588151494380794
2018-11-21,0.0037842951750236523,0.0025445292620865138,0.001869158878504673,0.0,0.0027777777777777783,0.0017513134851138356,2.5462598926848208e-05,6.908680629000943e-05,2.1350997823666033e-05,2.357541560819261e-05,4.931838402638601e-05,0.00012792351253743917
2018-11-22,-0.005655042412818096,0.0,0.0,-0.004464285714285714,0.0,-0.003496503496503497,3.408703202658672e-05,0.0001034624204717655,2.198920850256146e-05,2.8866035857575977e-05,4.804827808649794e-05,0.00016095943092653278
2018-11-23,-0.021800947867298574,-0.01776649746192894,-0.005597014925373134,-0.005979073243647235,-0.00554016620498615,-0.010526315789473684,3.538014563883113e-05,0.00011615511501280383,1.5633901310853853e-05,3.2686905491447026e-05,3.638358612150133e-05,0.00015606444106627598
2018-11-26,0.0019379844961240308,0.002583979328165375,0.00375234521575985,0.006015037593984962,0.0027855153203342623,0.001773049645390071,2.876048078897679e-05,0.00012480520499886152,1.999615792376129e-05,2.9390621033964534e-05,2.72871054318008e-05,0.0001316217740958396
2018-11-27,-0.015473887814313346,-0.003865979381443299,-0.003738317757009346,-0.004484304932735426,-0.005555555555555557,-0.001769911504424779,2.9735182981119354e-05,0.00011322151730758184,1.5942665922144644e-05,4.574946446061966e-05,3.9663021324962707e-05,0.00018067824528171785
2018-11-28,0.00982318271119843,0.00646830530401035,0.00375234521575985,0.0045045045045045045,0.00558659217877095,0.003546099290780142,2.6607329677806906e-05,0.00011299817041226575,1.796627186792138e-05,2.132646365388073e-05,5.228267413009096e-05,0.0001361950044032757
2018-11-29,-0.007782101167315177,-0.005141388174807198,-0.003738317757009346,-0.008968609865470852,-0.0027777777777777783,-0.00530035335689046,3.894644751374688e-05,0.00015480300693370276,2.5778025949442844e-05,4.532733420778781e-05,5.6662384250245385e-05,0.00016243520380268903
2018-11-30,0.015686274509803918,0.006459948320413436,0.0,0.0030165912518853697,0.0055710306406685246,0.007104795737122558,3.0315902070043483e-05,8.93447689870453e-05,2.3016566933972612e-05,2.395694514115419e-05,3.5074140139874826e-05,0.00015942787161216974
2018-12-03,0.0222007722007722,0.010269576379974329,0.0150093808630394,0.018045112781954885,0.0110803324099723,0.01058201058201058,2.5343412487035903e-05,6.901313773630421e-05,1.6978889858696195e-05,2.285961969668819e-05,3.767996399836261e-05,0.00011594560290235205
2018-12-04,0.0,0.0,0.0018484288354898336,0.0,0.0027397260273972607,0.0,1.5043365053823043e-05,6.033761066551637e-05,1.0621930692681213e-05,1.3134000874623528e-05,2.4880018441639724e-05,7.723614042704703e-05
2018-12-05,-0.013220018885741269,-0.007623888182973316,-0.003690036900369004,-0.005908419497784343,-0.00546448087431694,-0.006980802792321115,2.977037067973708e-05,0.00011064503297704168,1.811723461372282e-05,3.587354893019672e-05,3.980309609417937e-05,0.00012236356930923702
2018-12-06,-0.019138755980861247,-0.012804097311139566,-0.009259259259259259,-0.013372956909361071,-0.008241758241758242,-0.012302284710017573,3.5781400531018666e-05,0.0001243496590238156,2.165255379491408e-05,2.9345843425522224e-05,5.4633901525034885e-05,0.0001324921066681728
2018-12-07,0.002926829268292683,0.0012970168612191958,0.0,-0.0015060240963855422,-0.002770083102493075,0.0017793594306049821,3.863869721362481e-05,6.377408879356338e-05,2.3450104675978386e-05,3.3136977130291226e-05,4.741898880311354e-05,0.00012552482322242871
2018-12-10,-0.010700389105058366,-0.009067357512953369,-0.003738317757009346,-0.010558069381598794,-0.008333333333333333,-0.014209591474245116,2.916221475180655e-05,0.0001588646336293478,1.7426610867152508e-05,3.4433900142279494e-05,4.377805867437036e-05,0.00019807872911926908
2018-12-11,0.005899705014749263,0.00130718954248366,0.0,0.004573170731707317,0.0,0.0018018018018018016,2.8850494364731823e-05,0.0001205356461487796,1.7441218292652025e-05,3.184071377247558e-05,3.0814134498770364e-05,9.902673568500892e-05
2018-12-12,0.0009775171065493646,0.0013054830287206266,0.001876172607879925,0.0075872534142640375,0.0056022408963585435,0.0017985611510791368,3.115596847004189e-05,0.00011305709178735163,1.6929318765435258e-05,3.070124441134472e-05,3.2612822015926e-05,0.00011603748593619704
2018-12-13,0.0146484375,0.00651890482398957,0.009363295880149813,0.01355421686746988,0.0027855153203342623,0.0035906642728904844,3.302875383678826e-05,0.00011229976539466071,2.1290908083268148e-05,2.722926780952517e-05,5.8076034160747525e-05,0.00015427658368809367
2018-12-14,-0.021174205967276226,-0.018134715025906738,-0.0074211502782931356,-0.017830609212481426,-0.005555555555555557,-0.007155635062611806,4.151102979931461e-05,0.00015058859547682868,2.315083629871219e-05,2.9896693587970972e-05,1.9197854411436153e-05,0.00010903308039694604
2018-12-17,0.011799410029498523,-0.003957783641160949,0.003738317757009346,0.007564296520423602,0.008379888268156423,0.003603603603603604,3.85114559723677e-05,7.53376340427914e-05,2.1341932958146886e-05,3.1300866216606204e-05,4.428489917388789e-05,0.00010957881642204122
2018-12-18,-0.016520894071914486,-0.001324503311258278,-0.0037243947858473,-0.007507507507507507,-0.00554016620498615,-0.008976660682226212,3.9382323671883976e-05,9.738148786889152e-05,1.4319821391490409e-05,4.35409416313922e-05,4.3905569660486135e-05,0.00014665521764724786
2018-12-19,-0.017786561264822136,-0.006631299734748011,-0.003738317757009346,-0.010590015128593042,-0.0027855153203342623,-0.0036231884057971024,4.647677187472615e-05,0.00016050151301140225,1.7774890830620763e-05,4.835817633094152e-05,4.079542758188208e-05,0.00012379898850972776
2018-12-20,-0.02313883299798793,-0.008010680907877168,-0.01876172607879925,-0.02140672782874618,-0.00558659217877095,-0.010909090909090908,3.598553744979278e-05,0.00011144427321577819,2.9283200013482594e-05,4.872998052773644e-05,4.061486412388832e-05,0.0001830999285363285
2018-12-21,-0.02677651905252317,-0.008075370121130552,-0.007648183556405354,-0.015625,0.002808988764044944,-0.005514705882352941,4.2268866241786495e-05,0.0001128286161807798,2.4261842091544448e-05,5.866224410705011e-05,3.5084650485427646e-05,0.00019673636774612715
2018-12-24,-0.0031746031746031746,0.0,0.005780346820809247,0.0,0.0056022408963585435,0.012939001848428836,3.1278415420796146e-05,9.507937392879254e-05,3.799606486595162e-05,4.971614363974173e-05,4.612810004505829e-05,0.00027163298601553306
2018-12-25,-0.008492569002123142,-0.00949796472184532,0.0019157088122605363,-0.0031746031746031746,0.0055710306406685246,-0.016423357664233574,4.3295496616658866e-05,0.0001661751448879955,2.2201039889349514e-05,5.028113865061348e-05,3.857368413959564e-05,0.0002738661162908546
2018-12-26,-0.004282655246252678,-0.0027397260273972607,0.007648183556405354,0.001592356687898089,0.00554016620498615,0.0,4.082169626151232e-05,0.00011493866829425537,2.826220264684114e-05,4.911674038476884e-05,2.46680761919267e-05,0.0001337054099471715
2018-12-27,-0.002150537634408602,0.0013736263736263735,0.00189753320683112,0.0,0.0,-0.0037105751391465678,3.8163731826098027e-05,9.567064708047191e-05,1.7551270397710145e-05,2.3980886117311872e-05,1.4254862447474222e-05,0.00016700270051486904
2018-12-28,0.010775862068965518,0.013717421124828532,0.0018939393939393942,0.012718600953895072,-0.005509641873278237,0.0148975791433892,3.5472423973566163e-05,0.0001132181841664655,1.9059031747246615e-05,3.7003872659275596e-05,3.4743285876339754e-05,0.00017433667499932242
2019-01-02,-0.020255863539445626,-0.010825439783491205,-0.01701323251417769,-0.018838304552590262,-0.01939058171745153,-0.02201834862385321,5.612429197141535e-05,0.00019738880843300023,4.536110812086388e-05,7.903546833672693e-05,6.391421426311197e-05,0.0003142553327330973
2019-01-03,0.009793253536452664,0.005471956224350206,0.0,0.0016,0.002824858757062147,0.001876172607879925,5.067172595872162e-05,0.00016898953113120478,2.3550028117035226e-05,6.111738521339012e-05,4.10426671389531e-05,0.00015675080505056242
2019-01-04,0.050646551724137935,0.01904761904761905,0.013461538461538462,0.01597444089456869,0.008450704225352114,0.018726591760299626,4.433153307527597e-05,0.00017742271157955043,3.8954881880711245e-05,6.251755068364808e-05,4.478772489017359e-05,0.0002675128182071185
2019-01-07,-0.0010256410256410256,-0.0053404539385847796,-0.005692599620493359,-0.003144654088050314,-0.002793296089385475,-0.0036764705882352936,2.685346034786859e-05,8.72474694406568e-05,2.530714136780677e-05,3.6850491945910245e-05,3.2856668380848306e-05,0.00014639417130058802
2019-01-08,-0.008213552361396304,-0.005369127516778522,-0.0076335877862595426,0.0,-0.008403361344537815,0.001845018450184502,3.184822916422358e-05,6.848742801843619e-05,2.286781057689949e-05,4.371111521051021e-05,4.097123400441256e-05,0.00012252865431209008
2019-01-09,0.028985507246376812,0.005398110661268557,0.011538461538461536,0.011041009463722398,0.002824858757062147,0.009208103130755063,3.46163659830068e-05,9.897516919138942e-05,1.84974684843876e-05,3.7527094371053135e-05,2.3863050031064176e-05,0.00012451901776489274
2019-01-10,0.01609657947686117,-0.004026845637583892,-0.0076045627376425855,-0.0109204368174727,-0.008450704225352114,-0.01094890510948905,3.1398726674754624e-05,8.312090483367872e-05,2.6136510618982198e-05,4.218480437652692e-05,2.740511524058935e-05,0.00013079090031159626
2019-01-11,0.0099009900990099,0.005390835579514825,0.0038314176245210726,0.003154574132492114,0.002840909090909091,0.001845018450184502,2.3691959855313488e-05,9.296315096905836e-05,1.7427807019746725e-05,3.36479259666229e-05,2.078553273287105e-05,0.000172756969390481
2019-01-14,-0.008823529411764706,-0.012064343163538872,-0.0076335877862595426,-0.009433962264150943,-0.0084985835694051,0.003683241252302026,3.4885398169237045e-05,0.0001020102470440715,3.093365474004811e-05,4.7061202019088424e-05,3.6710745486054214e-05,7.528689295601681e-05
2019-01-15,0.01285855588526212,0.01085481682496608,0.005769230769230769,0.012698412698412698,0.005714285714285714,0.0036697247706422016,3.3733281083776104e-05,9.824589809658792e-05,1.8520317180294117e-05,4.4568952839858255e-05,2.4690699099829268e-05,8.142664684441099e-05
2019-01-16,0.0234375,-0.002684563758389261,0.0019120458891013386,0.004702194357366771,0.0,-0.003656307129798904,2.560275404795412e-05,6.677543116956413e-05,1.2571928999298738e-05,3.070919077889847e-05,2.803838499710036e-05,9.537897711655087e-05
2019-01-17,-0.02194656488549618,-0.004037685060565276,0.0019083969465648852,0.0062402496099844,0.002840909090909091,0.0018348623853211008,4.238307891391724e-05,8.494699607186091e-05,1.9409088686000807e-05,3.842108316527005e-05,2.5939171095982614e-05,7.26576108478662e-05
2019-01-18,0.017560975609756096,0.013513513513513514,0.02666666666666667,0.029457364341085267,0.0084985835694051,0.016483516483516484,3.00591029505451e-05,7.810823579606326e-05,2.091161975315674e-05,3.308371679538855e-05,2.3436892553342488e-05,8.559574762517956e-05
2019-01-21,-0.00862895493767977,-0.0026666666666666666,0.011131725417439705,0.0045180722891566254,0.002808988764044944,-0.005405405405405407,2.1082526074696286e-05,6.592656582711958e-05,1.4325259411512576e-05,2.730038475611977e-05,1.5878789673074207e-05,8.32983806651673e-05
2019-01-22,-0.005802707930367505,-0.00802139037433155,-0.011009174311926604,-0.010494752623688156,-0.0028011204481792717,-0.010869565217391304,3.9617497588778195e-05,0.0001435836799062639,2.2010469764466426e-05,6.542731602213337e-05,2.233944344169148e-05,0.0001215224026241301
2019-01-23,0.006809338521400779,0.0013477088948787065,0.00927643784786642,0.007575757575757577,0.002808988764044944,0.0018315018315018317,3.273914143187253e-05,8.976097487741662e-05,1.6260244327789907e-05,6.261129082888508e-05,3.478155284366205e-05,8.303619386297805e-05
2019-01-24,0.01642512077294686,0.00269179004037685,0.0036764705882352936,0.004511278195488721,0.0056022408963585435,0.0,2.6900148133705992e-05,8.384087994137736e-05,1.8970131844478335e-05,4.0807501594758815e-05,2.3763519940017604e-05,0.00011612031786018532
2019-01-25,0.04562737642585552,0.009395973154362415,0.010989010989010988,0.019461077844311375,0.008356545961002786,0.014625228519195612,2.0979454367877955e-05,6.415054709482444e-05,2.357542522191114e-05,3.377494056032017e-05,2.0085227866755387e-05,0.00010992220360192443
2019-01-28,-0.005454545454545454,-0.002659574468085107,-0.0036231884057971024,-0.005873715124816447,-0.0027624309392265192,0.010810810810810813,2.068215071739521e-05,7.733649998167403e-05,3.15788256878412e-05,4.980057730575662e-05,3.04864698253026e-05,6.720187079292442e-05
2019-01-29,0.0054844606946983536,0.005333333333333333,0.007272727272727274,0.011816838995568686,0.008310249307479225,0.0053475935828877,3.0363398035144518e-05,7.125866851323956e-05,2.019117304879763e-05,5.9648671992895664e-05,2.901559530754286e-05,0.00012474825660721184
2019-01-30,-0.004545454545454546,-0.003978779840848806,0.0018050541516245488,0.0014598540145985405,-0.002747252747252747,-0.003546099290780142,3.6984187680134695e-05,4.2022724350778995e-05,1.42128559312443e-05,4.202213669668388e-05,2.516002630365142e-05,6.520655492240947e-05
2019-01-31,0.013698630136986302,0.007989347536617843,0.019819819819819826,0.030612244897959183,0.013774104683195593,0.017793594306049824,2.5458387318240413e-05,5.567571572206471e-05,2.0996659819002573e-05,3.7768188146949844e-05,3.171493353424762e-05,7.320248788389285e-05
2019-02-01,0.009009009009009007,0.001321003963011889,-0.00176678445229682,-0.0014144271570014145,0.0,-0.003496503496503497,2.316844581804072e-05,4.504708819431015e-05,1.9606947697662077e-05,3.3052170358563744e-05,2.348856058285205e-05,0.00011257318096617444
2019-02-11,0.0008928571428571429,0.009234828496042216,-0.001769911504424779,0.0,-0.002717391304347826,0.0,2.4318136568141002e-05,6.210734517811854e-05,2.39163379007252e-05,2.913828227024605e-05,3.298401963651124e-05,4.8337847058025604e-05
2019-02-12,-0.0017841213202497766,0.0039215686274509795,0.001773049645390071,-0.00141643059490085,0.0027247956403269754,-0.0017543859649122807,2.3387523426810956e-05,8.201285308099242e-05,2.6141717996861387e-05,4.023582052468259e-05,2.318968868586156e-05,4.883591579568689e-05
2019-02-13,0.016979445933869526,0.01953125,0.01061946902654867,0.00851063829787234,0.010869565217391304,0.012302284710017573,2.0110322689240392e-05,7.240384648407904e-05,2.299993393420574e-05,3.1474297221924844e-05,1.5742117872668318e-05,9.985940508909812e-05
2019-02-14,-0.01142355008787346,-0.005108556832694764,-0.010507880910683012,-0.011251758087201124,-0.005376344086021505,-0.006944444444444445,1.7218853308204983e-05,6.42540833572068e-05,1.6064931332535724e-05,2.8754294148132066e-05,1.7883345029874427e-05,8.509445850130884e-05
2019-02-15,-0.02666666666666666,-0.016688061617458283,-0.024778761061946902,-0.027027027027027025,-0.013513513513513514,-0.017482517482517484,2.603588744505065e-05,8.380333993283592e-05,2.583128744486648e-05,4.233115302549903e-05,3.630288879298961e-05,0.00010518012953736198
2019-02-18,0.037442922374429234,0.0195822454308094,0.016333938294010888,0.019005847953216377,0.013698630136986302,0.017793594306049824,2.610202898794613e-05,9.482637049841009e-05,1.5527243445056515e-05,2.7876914128985414e-05,2.8797476604637127e-05,6.425497079640106e-05
2019-02-19,-0.007922535211267605,-0.0012804097311139564,-0.005357142857142857,0.0,-0.005405405405405405,0.008741258741258742,2.300514444613527e-05,5.7808459007406126e-05,1.356011286076871e-05,2.9249118643761323e-05,2.476139590540639e-05,4.789710781796573e-05
2019-02-20,0.012422360248447206,-0.003846153846153846,0.0,0.0,0.0,-0.0017331022530329288,2.5893625042035183e-05,5.223372496020236e-05,1.504981091414208e-05,3.515399412325296e-05,2.913944180014877e-05,6.327326891946946e-05
2019-02-21,-0.004382120946538125,-0.007722007722007722,-0.0017953321364452422,-0.00430416068866571,-0.002717391304347826,-0.0017361111111111112,2.748598227714565e-05,5.0442925916304636e-05,1.4236550357610294e-05,3.4524326104735606e-05,2.3615981757205286e-05,9.420167898715559e-05
2019-02-22,0.01584507042253521,0.01556420233463035,-0.0017985611510791368,0.001440922190201729,0.005449591280653951,0.02782608695652174,2.7532005516450727e-05,8.359476425868584e-05,9.930940425746226e-06,2.584253237351084e-05,3.09784595481159e-05,0.00013546732278125968
2019-02-25,0.08752166377816292,0.06768837803320563,0.06306306306306306,0.0618705035971223,0.051490514905149054,0.09475465313028764,2.6653555037667635e-05,7.517508099696006e-05,1.5821861328931688e-05,2.6961886141217294e-05,3.175189569285839e-05,0.0001063733137699206
2019-02-26,-0.027888446215139442,-0.01674641148325359,-0.022033898305084745,-0.025745257452574527,-0.010309278350515464,-0.02627511591962906,1.3671890046842733e-05,3.8008629941579544e-05,1.0312401172776809e-05,1.8600070727030523e-05,1.5136705128912174e-05,5.332043544414865e-05
2019-02-27,0.016393442622950817,0.0170316301703163,0.006932409012131715,0.008344923504867872,0.01041666666666667,0.023809523809523808,1.6752841033527843e-05,5.627914156742003e-05,1.225438634424524e-05,2.503757033395081e-05,2.2041796136114903e-05,0.00010849060853177616
2019-02-28,-0.0032258064516129032,-0.004784688995215312,-0.010327022375215149,-0.009655172413793104,-0.010309278350515464,0.015503875968992246,1.976189547243011e-05,4.548220250290797e-05,1.2937075496786065e-05,2.0655929016459987e-05,1.8440261810617256e-05,9.418954691090552e-05
2019-03-01,0.03236245954692557,0.03125,0.017391304347826087,0.02228412256267409,0.015625,0.06106870229007634,2.1727164088488308e-05,6.256276570055049e-05,1.3322041886014838e-05,2.023688294231984e-05,2.797332574606875e-05,7.687386726180456e-05
2019-03-04,0.01802507836990596,-0.0034965034965034965,0.0017094017094017096,0.0027247956403269754,0.005128205128205128,-0.005755395683453238,1.830296820209122e-05,3.055869689875883e-05,7.630144864567858e-06,1.6267292035131258e-05,1.6591258145584462e-05,5.289661812874516e-05
2019-03-05,0.005388760585065436,-0.003508771929824561,-0.006825938566552901,-0.008152173913043478,-0.005102040816326531,-0.008683068017366135,1.8738769716815485e-05,2.638869523582561e-05,8.016143320107563e-06,1.4565372742830085e-05,1.1659403015986392e-05,6.18334013014416e-05
2019-03-06,0.0015313935681470136,0.008215962441314555,0.005154639175257732,0.00410958904109589,0.007692307692307692,-0.008759124087591242,1.4774812172946436e-05,3.206700657609295e-05,5.4342273305423495e-06,1.1698355095713664e-05,1.4930510215151211e-05,4.274644090273549e-05
2019-03-07,-0.02599388379204893,-0.004656577415599534,-0.015384615384615384,-0.017735334242837655,-0.010178117048346057,-0.01325478645066274,1.8188625260125328e-05,2.2182655906027488e-05,8.20196397929467e-06,1.6283951713629684e-05,1.3063253426736338e-05,5.355263870202749e-05
2019-03-08,-0.03453689167974882,-0.047953216374269005,-0.029513888888888888,-0.040277777777777767,-0.03598971722365039,-0.055223880597014934,1.771028703776708e-05,7.449594934659734e-05,1.5706621025668663e-05,2.799080317446595e-05,3.178502640859926e-05,9.066710242502325e-05
2019-03-11,0.0016260162601626016,0.018427518427518427,0.003577817531305903,0.008683068017366135,0.010666666666666666,0.001579778830963665,2.5327439690482015e-05,6.009568054891974e-05,1.1039710669276588e-05,2.1513980291118952e-05,2.4892144932660957e-05,6.935470392795378e-05
2019-03-12,0.0032467532467532465,0.0036188178528347406,0.0017825311942959,0.005738880918220947,0.010554089709762531,0.00473186119873817,1.829398221810362e-05,3.82235324261753e-05,9.163467113307107e-06,1.417651973730148e-05,2.2021780431455105e-05,5.05496297905105e-05
2019-03-13,0.0008090614886731393,-0.0036057692307692314,-0.007117437722419929,-0.008559201141226819,-0.007832898172323759,-0.006279434850863423,2.170314522947856e-05,3.912978642164722e-05,8.4007174425243e-06,2.0012315427562712e-05,2.601293613108868e-05,6.173720335080327e-05
2019-03-14,0.004850444624090542,-0.004825090470446321,-0.0017921146953405016,0.0,-0.002631578947368421,0.001579778830963665,2.136598059313702e-05,5.7054768663101187e-05,9.948239556546634e-06,2.4438820065907886e-05,3.2250196177986966e-05,6.199929363191579e-05
2019-03-15,0.0056315366049879325,-0.001212121212121212,0.0017953321364452422,0.011510791366906477,0.0,0.003154574132492114,2.0727105637050705e-05,3.815910019604228e-05,7.683789317787706e-06,2.301483157461998e-05,1.8265940315418868e-05,4.475167341223456e-05
2019-03-18,0.0328,0.016990291262135925,0.012544802867383513,0.017069701280227594,0.013192612137203168,0.017295597484276733,2.6082208687856782e-05,4.08734738570193e-05,7.880997785945863e-06,2.0651381047239293e-05,2.2705728147581198e-05,4.1314492207707865e-05
2019-03-19,-0.009295120061967466,-0.0035799522673031024,0.0,-0.0013986013986013984,-0.0078125,-0.010819165378670791,2.1155312489263405e-05,2.776134985278423e-05,6.386042872599842e-06,1.1789821880048151e-05,2.135225012306325e-05,5.057297495121789e-05
2019-03-20,-0.0031274433150899144,0.003592814371257485,-0.007079646017699116,0.0,-0.005249343832020997,-0.003125,1.7202242274974953e-05,3.2929833849716274e-05,8.040318193387303e-06,2.299750624996353e-05,2.1055104837581674e-05,5.073116553935255e-05
2019-03-21,-0.004705882352941176,-0.0035799522673031024,-0.0035650623885918,-0.00980392156862745,0.0,-0.007836990595611286,1.586893985428744e-05,2.532878717626129e-05,5.507717988819718e-06,1.513906822085907e-05,1.2087486219547232e-05,3.197318953435355e-05
2019-03-22,-0.007880220646178094,-0.004790419161676647,-0.0017889087656529515,-0.005657708628005658,0.0026385224274406327,-0.004739336492890996,2.1163346644510406e-05,4.6577652141258914e-05,8.414879406030002e-06,2.420855858754397e-05,1.952118533911609e-05,5.948704636986969e-05
2019-03-25,-0.03812549642573471,-0.015643802647412754,-0.01971326164874552,-0.027027027027027025,-0.01842105263157895,-0.023809523809523808,2.746160038995575e-05,5.073897949136782e-05,1.2255137197650725e-05,2.63880123340517e-05,2.6273394461790784e-05,9.076822983228288e-05
2019-03-26,-0.0008257638315441784,-0.0097799511002445,-0.003656307129798904,-0.0043859649122807015,-0.0026809651474530827,-0.008130081300813006,2.027435236357338e-05,8.625722538645864e-05,9.687540393205064e-06,1.8763359448911892e-05,2.3025785880659767e-05,7.928210542627629e-05
2019-03-27,0.0231404958677686,0.00617283950617284,0.011009174311926604,0.013215859030837005,0.0026881720430107525,0.008196721311475409,2.646071930345135e-05,4.4003027176723984e-05,1.1305441352739545e-05,3.128645158663905e-05,2.032945145355787e-05,7.319462162173922e-05
2019-03-28,-0.012924071082390952,-0.007361963190184048,-0.010889292196007259,-0.011594202898550723,-0.0053619302949061655,-0.009756097560975608,2.563140575987744e-05,7.386894701670258e-05,1.2199084118324534e-05,3.111036908542262e-05,2.6749766845297187e-05,9.901681576039191e-05
2019-03-29,0.049099836333878884,0.01977750309023486,0.02201834862385321,0.01906158357771261,0.016172506738544475,0.03284072249589491,2.3123497557209045e-05,5.734310733513341e-05,1.0877544671613963e-05,1.51231848758363e-05,3.172028429926181e-05,7.365951889960126e-05
2019-04-01,0.028081123244929798,0.02424242424242424,0.012567324955116695,0.02733812949640288,0.015915119363395226,0.017488076311605722,2.1396579311057048e-05,3.896064923467437e-05,5.835843353245602e-06,1.5100164712411078e-05,2.127709433383622e-05,3.985000557283406e-05
2019-04-02,0.013657056145675266,-0.007100591715976331,0.003546099290780142,0.0028011204481792717,0.0,-0.00625,1.5351942141710255e-05,2.8897229290830695e-05,4.757802634342208e-06,1.6374912550256364e-05,1.7969548097216847e-05,5.202102611988465e-05
2019-04-03,0.00598802395209581,0.007151370679380214,0.00706713780918728,0.009776536312849162,0.0026109660574412533,0.0047169811320754715,2.1357762407075605e-05,3.7171363190839796e-05,1.0518960050252452e-05,2.2072061805429147e-05,2.5610744929499224e-05,4.762760678695804e-05
2019-04-04,0.03125,0.013017751479289942,0.019298245614035092,0.02904564315352697,0.013020833333333334,0.01721439749608764,1.4864403956055069e-05,2.5600018542339775e-05,9.300002997542197e-06,1.59520136280774e-05,1.4659146500925467e-05,3.6878056767337374e-05
2019-04-08,0.007215007215007216,0.004672897196261682,0.0017211703958691911,-0.008064516129032258,0.002570694087403599,0.00923076923076923,2.0472310225622e-05,3.0000028324249468e-05,1.3494336983928565e-05,2.241149301835128e-05,2.2828314166632714e-05,4.314121081381224e-05
2019-04-09,-0.010744985673352437,-0.009302325581395349,-0.006872852233676976,-0.006775067750677507,-0.007692307692307692,-0.010670731707317074,1.5352297389493485e-05,4.1177132914161416e-05,7.438945540129028e-06,1.713316744678867e-05,1.843085149418875e-05,6.721543752911274e-05
2019-04-10,-0.005792903692976104,-0.002347417840375587,-0.005190311418685121,-0.002728512960436562,-0.002583979328165375,-0.00924499229583975,2.7293457950817968e-05,3.261981767526786e-05,1.133577428211754e-05,2.053764790780681e-05,2.1926661216222515e-05,5.604851145301428e-05
2019-04-11,-0.013838310269482885,-0.00823529411764706,-0.003478260869565217,-0.010943912448700412,0.0,-0.00933125972006221,3.8163700751662616e-05,7.067705059000342e-05,1.1142909366296871e-05,3.143008116681194e-05,1.6025165478808875e-05,9.930511812661008e-05
2019-04-12,-0.008862629246676516,0.0011862396204033216,0.0,-0.0013831258644536651,0.0025906735751295338,-0.007849293563579279,2.739737483602209e-05,3.2008801994335955e-05,7.950249000547024e-06,1.5771377324764565e-05,2.2185148887664603e-05,0.00010441598201290641
2019-04-15,0.020119225037257826,0.0011848341232227491,0.01396160558464223,0.02077562326869806,0.00516795865633075,0.006329113924050633,2.282240567715731e-05,4.419168269303738e-05,1.2341511538475986e-05,2.4677864279747133e-05,2.576548609080312e-05,8.156768635865165e-05
2019-04-16,0.0650109569028488,0.031952662721893496,0.03270223752151463,0.04884667571234736,0.028277634961439587,0.045597484276729564,2.1678676924279334e-05,4.608855028819277e-05,1.4502796381685047e-05,2.382271061286473e-05,2.318655554670003e-05,6.412528501618639e-05
2019-04-17,-0.01577503429355281,-0.0022935779816513763,0.0016666666666666668,0.0038809831824062092,0.0075,-0.003007518796992481,1.7307975792124452e-05,2.6115300512044936e-05,9.093311842215706e-06,1.5100493266706995e-05,2.3373182607460557e-05,4.8763029072042104e-05
2019-04-18,-0.0006968641114982577,0.00574712643678161,-0.011647254575707157,-0.021907216494845363,-0.007444168734491314,-0.013574660633484163,2.529257743666644e-05,3.7134432656897695e-05,1.294793658942088e-05,2.030583558156671e-05,3.2878499588667276e-05,8.29306155272273e-05
2019-04-19,0.027196652719665274,-0.008,0.006734006734006735,0.003952569169960474,0.0075,0.0,1.8936635183975366e-05,3.008782473406993e-05,1.0625548243094588e-05,2.0134617526904724e-05,1.7616594542952263e-05,9.48945995850636e-05
2019-04-22,-0.0393754243041412,-0.02073732718894009,-0.025083612040133776,-0.03280839895013123,-0.024813895781637715,-0.019877675840978597,2.767107239974405e-05,5.034194268327577e-05,2.0057066541874944e-05,2.395250756138959e-05,4.186189741181081e-05,7.301141490320722e-05
2019-04-23,-0.005653710247349823,-0.003529411764705882,-0.003430531732418525,0.00271370420624152,0.005089058524173028,-0.009360374414976598,1.2310753502070215e-05,3.423811118336552e-05,9.687097731050336e-06,2.115936931492179e-05,1.787049282039132e-05,5.439592323525259e-05
2019-04-24,0.02629708599857853,0.0035419126328217233,0.0,0.0027063599458728013,-0.010126582278481013,0.0,1.3153658521372419e-05,4.604440531489862e-05,1.4238455430660335e-05,2.4838816295171274e-05,3.2880031288967704e-05,6.361905234359822e-05
